121, 2048, 21, 0, 0, 0.006464, 0.481024, 0.026944
122, 2048, 22, 0, 0, 0.006592, 0.471840, 0.027072
123, 2048, 23, 0, 0, 0.006880, 0.478080, 0.025792
124, 2048, 24, 0, 0, 0.006784, 0.481856, 0.025888
125, 2048, 25, 1, 1, 0.006592, 0.468608, 0.026912
126, 2048, 26, 0, 0, 0.006560, 0.488544, 0.027392
127, 2048, 27, 0, 0, 0.006496, 0.474464, 0.027072
128, 2048, 28, 0, 0, 0.006560, 0.469504, 0.027776
129, 2048, 29, 0, 0, 0.006496, 0.480096, 0.025824
130, 2048, 30, 0, 0, 0.006592, 0.477408, 0.025856
131, 2048, 31, 0, 0, 0.006592, 0.480160, 0.027040
132, 2048, 32, 1, 1, 0.006592, 0.486560, 0.027168
133, 2048, 33, 0, 0, 0.006432, 0.470208, 0.026784
134, 2048, 34, 0, 0, 0.006560, 0.479680, 0.027200
135, 2048, 35, 0, 0, 0.006656, 0.493088, 0.027392
136, 2048, 36, 0, 0, 0.006656, 0.473472, 0.027104
137, 2048, 37, 0, 0, 0.006688, 0.480288, 0.025728
138, 2048, 38, 0, 0, 0.006464, 0.478752, 0.027008
139, 2048, 39, 0, 0, 0.006720, 0.473696, 0.026880
140, 2048, 40, 0, 0, 0.006560, 0.484672, 0.026048
141, 2048, 41, 0, 0, 0.006560, 0.480832, 0.025792
142, 2048, 42, 0, 0, 0.006528, 0.473216, 0.027264
143, 2048, 43, 1, 1, 0.006560, 0.475392, 0.027008
144, 2048, 44, 1, 1, 0.006592, 0.478400, 0.027360
145, 2048, 45, 0, 0, 0.006560, 0.471040, 0.026944
146, 2048, 46, 0, 0, 0.006592, 0.463840, 0.025824
147, 2048, 47, 0, 0, 0.006368, 0.495072, 0.025952
148, 2048, 48, 0, 0, 0.006592, 0.468608, 0.027072
149, 2048, 49, 0, 0, 0.006624, 0.472544, 0.026944
150, 2048, 50, 1, 1, 0.006528, 0.473696, 0.027232
151, 2048, 51, 0, 0, 0.006528, 0.469472, 0.027424
152, 2048, 52, 0, 0, 0.006720, 0.476480, 0.025760
153, 2048, 53, 0, 0, 0.006624, 0.489568, 0.025824
154, 2048, 54, 1, 1, 0.006496, 0.468512, 0.027072
155, 2048, 55, 0, 0, 0.006848, 0.478624, 0.027040
156, 2048, 56, 0, 0, 0.006432, 0.470304, 0.026976
157, 2048, 57, 3, 3, 0.006464, 0.472992, 0.027040
158, 2048, 58, 0, 0, 0.006816, 0.485536, 0.024928
159, 2048, 59, 0, 0, 0.006592, 0.472800, 0.026752
160, 2048, 60, 0, 0, 0.006592, 0.481376, 0.027488
161, 2048, 61, 1, 1, 0.006624, 0.475840, 0.026944
162, 2048, 62, 0, 0, 0.006464, 0.473888, 0.027136
163, 2048, 63, 1, 1, 0.006560, 0.470528, 0.024544
164, 2048, 64, 1, 1, 0.006624, 0.474176, 0.025792
165, 2048, 65, 0, 0, 0.006560, 0.472576, 0.027008
166, 2048, 66, 0, 0, 0.006528, 0.478976, 0.026880
167, 2048, 67, 0, 0, 0.006336, 0.469376, 0.027328
168, 2048, 68, 1, 1, 0.006496, 0.471392, 0.027328
169, 2048, 69, 0, 0, 0.006624, 0.490656, 0.025952
170, 2048, 70, 0, 0, 0.006528, 0.479744, 0.027104
171, 2048, 71, 0, 0, 0.006816, 0.473056, 0.026848
172, 2048, 72, 0, 0, 0.006560, 0.476224, 0.032352
173, 2048, 73, 0, 0, 0.006848, 0.474336, 0.027008
174, 2048, 74, 1, 1, 0.006880, 0.470048, 0.027392
175, 2048, 75, 1, 1, 0.014208, 0.483776, 0.025792
176, 2048, 76, 2, 2, 0.006624, 0.476224, 0.026304
177, 2048, 77, 0, 0, 0.006688, 0.468352, 0.026944
178, 2048, 78, 0, 0, 0.006560, 0.474208, 0.026688
179, 2048, 79, 0, 0, 0.006496, 0.468896, 0.027072
180, 2048, 80, 0, 0, 0.006528, 0.479072, 0.026976
181, 2048, 81, 2, 2, 0.006592, 0.485568, 0.025888
182, 2048, 82, 0, 0, 0.006688, 0.478304, 0.026976
183, 2048, 83, 0, 0, 0.006592, 0.476160, 0.027488
184, 2048, 84, 0, 0, 0.006592, 0.471680, 0.027072
185, 2048, 85, 0, 0, 0.006656, 0.468928, 0.027232
186, 2048, 86, 0, 0, 0.006528, 0.481696, 0.025824
187, 2048, 87, 0, 0, 0.006752, 0.474720, 0.025920
188, 2048, 88, 0, 0, 0.006432, 0.481280, 0.027136
189, 2048, 89, 0, 0, 0.006496, 0.479168, 0.027008
190, 2048, 90, 0, 0, 0.006560, 0.468800, 0.027168
191, 2048, 91, 0, 0, 0.006784, 0.478848, 0.027328
192, 2048, 92, 0, 0, 0.006624, 0.466432, 0.027424
193, 2048, 93, 0, 0, 0.006560, 0.487744, 0.025792
194, 2048, 94, 0, 0, 0.006656, 0.479264, 0.025888
195, 2048, 95, 0, 0, 0.006560, 0.468608, 0.027072
196, 2048, 96, 0, 0, 0.006592, 0.473440, 0.027104
197, 2048, 97, 0, 0, 0.006496, 0.478240, 0.026944
198, 2048, 98, 0, 0, 0.006496, 0.475744, 0.026080
199, 2048, 99, 0, 0, 0.006560, 0.479712, 0.026304
200, 4096, 0, 0, 0, 0.011616, 0.474080, 0.027008
201, 4096, 1, 0, 0, 0.011392, 0.473920, 0.026784
202, 4096, 2, 0, 0, 0.011584, 0.476000, 0.025696
203, 4096, 3, 0, 0, 0.011712, 0.486976, 0.026816
204, 4096, 4, 0, 0, 0.011648, 0.505856, 0.025664
205, 4096, 5, 0, 0, 0.011424, 0.476672, 0.026976
206, 4096, 6, 0, 0, 0.011552, 0.477824, 0.027040
207, 4096, 7, 0, 0, 0.011744, 0.478656, 0.025408
208, 4096, 8, 0, 0, 0.011616, 0.477376, 0.026016
209, 4096, 9, 0, 0, 0.011584, 0.487360, 0.025792
210, 4096, 10, 0, 0, 0.011456, 0.488608, 0.025632
211, 4096, 11, 0, 0, 0.011584, 0.473984, 0.026912
212, 4096, 12, 0, 0, 0.011552, 0.476512, 0.025632
213, 4096, 13, 0, 0, 0.011552, 0.488704, 0.025568
214, 4096, 14, 0, 0, 0.011488, 0.484064, 0.025760
215, 4096, 15, 0, 0, 0.011456, 0.490112, 0.026112
216, 4096, 16, 0, 0, 0.011392, 0.475296, 0.026848
217, 4096, 17, 0, 0, 0.011584, 0.478112, 0.025568
218, 4096, 18, 0, 0, 0.011328, 0.488736, 0.025728
219, 4096, 19, 0, 0, 0.011680, 0.484000, 0.026816
220, 4096, 20, 0, 0, 0.011616, 0.477440, 0.025760
221, 4096, 21, 0, 0, 0.011616, 0.474400, 0.026912
222, 4096, 22, 0, 0, 0.011488, 0.483552, 0.025824
223, 4096, 23, 0, 0, 0.011584, 0.490656, 0.025984
224, 4096, 24, 0, 0, 0.011424, 0.480352, 0.026240
225, 4096, 25, 1, 1, 0.011200, 0.490560, 0.025600
226, 4096, 26, 0, 0, 0.011616, 0.476320, 0.026752
227, 4096, 27, 0, 0, 0.011520, 0.485312, 0.025600
228, 4096, 28, 0, 0, 0.011488, 0.495360, 0.025792
229, 4096, 29, 0, 0, 0.011712, 0.482848, 0.025728
230, 4096, 30, 0, 0, 0.011776, 0.484096, 0.025664
231, 4096, 31, 0, 0, 0.011584, 0.473472, 0.027168
232, 4096, 32, 0, 0, 0.011584, 0.480256, 0.026880
233, 4096, 33, 1, 1, 0.011648, 0.476832, 0.025728
234, 4096, 34, 0, 0, 0.011488, 0.480288, 0.026656
235, 4096, 35, 0, 0, 0.012128, 0.476832, 0.026752
236, 4096, 36, 0, 0, 0.011520, 0.475360, 0.026720
237, 4096, 37, 0, 0, 0.011552, 0.489856, 0.025664
238, 4096, 38, 0, 0, 0.011648, 0.486784, 0.025792
239, 4096, 39, 0, 0, 0.011584, 0.475744, 0.026944
240, 4096, 40, 0, 0, 0.011520, 0.480576, 0.025984
241, 4096, 41, 0, 0, 0.011488, 0.483872, 0.025440
242, 4096, 42, 0, 0, 0.011584, 0.482176, 0.026944
243, 4096, 43, 0, 0, 0.011680, 0.486048, 0.025632
244, 4096, 44, 0, 0, 0.011616, 0.474784, 0.026848
245, 4096, 45, 0, 0, 0.011584, 0.478752, 0.025568
246, 4096, 46, 0, 0, 0.011520, 0.499584, 0.025600
247, 4096, 47, 0, 0, 0.011520, 0.486560, 0.025856
248, 4096, 48, 0, 0, 0.011520, 0.485600, 0.026944
249, 4096, 49, 0, 0, 0.011584, 0.474048, 0.026848
250, 4096, 50, 0, 0, 0.011360, 0.477472, 0.027136
251, 4096, 51, 0, 0, 0.011776, 0.486080, 0.025664
252, 4096, 52, 0, 0, 0.011520, 0.478272, 0.026880
253, 4096, 53, 1, 1, 0.011360, 0.478880, 0.026720
254, 4096, 54, 0, 0, 0.011616, 0.477792, 0.025824
255, 4096, 55, 0, 0, 0.011456, 0.475360, 0.026752
256, 4096, 56, 0, 0, 0.011552, 0.491648, 0.026080
257, 4096, 57, 0, 0, 0.011616, 0.481024, 0.026848
258, 4096, 58, 0, 0, 0.011584, 0.477792, 0.026720
259, 4096, 59, 0, 0, 0.011744, 0.478464, 0.025472
260, 4096, 60, 0, 0, 0.011520, 0.476736, 0.025408
261, 4096, 61, 0, 0, 0.011616, 0.499744, 0.025760
262, 4096, 62, 0, 0, 0.011584, 0.481920, 0.026816
263, 4096, 63, 0, 0, 0.011456, 0.476160, 0.027136
264, 4096, 64, 0, 0, 0.011616, 0.478272, 0.025824
265, 4096, 65, 1, 1, 0.011584, 0.478368, 0.025696
266, 4096, 66, 0, 0, 0.011648, 0.492352, 0.025664
267, 4096, 67, 0, 0, 0.011808, 0.484096, 0.025664
268, 4096, 68, 0, 0, 0.011392, 0.478400, 0.026944
269, 4096, 69, 0, 0, 0.011616, 0.477952, 0.025536
270, 4096, 70, 0, 0, 0.011584, 0.483488, 0.025760
271, 4096, 71, 0, 0, 0.011456, 0.491712, 0.026976
272, 4096, 72, 0, 0, 0.011584, 0.485984, 0.026080
273, 4096, 73, 0, 0, 0.011360, 0.494016, 0.026848
274, 4096, 74, 0, 0, 0.011584, 0.479552, 0.025792
275, 4096, 75, 0, 0, 0.011392, 0.476256, 0.025600
276, 4096, 76, 0, 0, 0.011584, 0.478016, 0.026944
277, 4096, 77, 0, 0, 0.011648, 0.480672, 0.025728
278, 4096, 78, 0, 0, 0.011552, 0.483200, 0.026848
279, 4096, 79, 0, 0, 0.011488, 0.485600, 0.027136
280, 4096, 80, 0, 0, 0.011520, 0.484224, 0.025792
281, 4096, 81, 0, 0, 0.011584, 0.477024, 0.026880
282, 4096, 82, 0, 0, 0.011456, 0.489504, 0.025312
283, 4096, 83, 0, 0, 0.011712, 0.479616, 0.026784
284, 4096, 84, 0, 0, 0.011520, 0.491872, 0.025728
285, 4096, 85, 0, 0, 0.011680, 0.481536, 0.025920
286, 4096, 86, 0, 0, 0.011552, 0.475648, 0.026944
287, 4096, 87, 0, 0, 0.011520, 0.477568, 0.025632
288, 4096, 88, 0, 0, 0.011552, 0.481600, 0.027104
289, 4096, 89, 0, 0, 0.011552, 0.488000, 0.025728
290, 4096, 90, 0, 0, 0.011488, 0.484448, 0.025728
291, 4096, 91, 0, 0, 0.011456, 0.474784, 0.026976
292, 4096, 92, 0, 0, 0.011872, 0.477920, 0.026944
293, 4096, 93, 0, 0, 0.011584, 0.480480, 0.032096
294, 4096, 94, 0, 0, 0.011456, 0.496832, 0.026848
295, 4096, 95, 0, 0, 0.011488, 0.479232, 0.026208
296, 4096, 96, 0, 0, 0.011680, 0.476128, 0.026816
297, 4096, 97, 0, 0, 0.011488, 0.490848, 0.025632
298, 4096, 98, 0, 0, 0.011520, 0.484960, 0.025600
299, 4096, 99, 0, 0, 0.011680, 0.480928, 0.025568
300, 8192, 0, 0, 0, 0.021216, 0.488736, 0.024032
301, 8192, 1, 0, 0, 0.021248, 0.488320, 0.024032
302, 8192, 2, 0, 0, 0.021184, 0.489024, 0.024224
303, 8192, 3, 0, 0, 0.021248, 0.480480, 0.024160
304, 8192, 4, 0, 0, 0.021248, 0.482880, 0.024480
305, 8192, 5, 0, 0, 0.020864, 0.483168, 0.024448
306, 8192, 6, 0, 0, 0.021344, 0.490336, 0.024128
307, 8192, 7, 0, 0, 0.021248, 0.485376, 0.024032
308, 8192, 8, 0, 0, 0.021312, 0.498144, 0.024320
309, 8192, 9, 0, 0, 0.021216, 0.494272, 0.024224
310, 8192, 10, 0, 0, 0.021376, 0.498016, 0.024064
311, 8192, 11, 0, 0, 0.021088, 0.484480, 0.024096
312, 8192, 12, 0, 0, 0.021152, 0.486688, 0.024160
313, 8192, 13, 0, 0, 0.022272, 0.493696, 0.024224
314, 8192, 14, 0, 0, 0.021216, 0.481952, 0.024096
315, 8192, 15, 0, 0, 0.021152, 0.492128, 0.024224
316, 8192, 16, 0, 0, 0.021216, 0.491136, 0.024096
317, 8192, 17, 0, 0, 0.022496, 0.489152, 0.024096
318, 8192, 18, 0, 0, 0.021184, 0.482752, 0.024096
319, 8192, 19, 0, 0, 0.021472, 0.485312, 0.024256
320, 8192, 20, 0, 0, 0.021312, 0.489248, 0.024096
321, 8192, 21, 0, 0, 0.021120, 0.483840, 0.024000
322, 8192, 22, 0, 0, 0.020160, 0.490592, 0.024096
323, 8192, 23, 0, 0, 0.021056, 0.501312, 0.029472
324, 8192, 24, 0, 0, 0.021120, 0.485984, 0.024320
325, 8192, 25, 0, 0, 0.021280, 0.481312, 0.024192
326, 8192, 26, 0, 0, 0.021216, 0.492064, 0.024160
327, 8192, 27, 0, 0, 0.021120, 0.480192, 0.024160
328, 8192, 28, 0, 0, 0.021248, 0.481152, 0.024192
329, 8192, 29, 0, 0, 0.021280, 0.483904, 0.022688
330, 8192, 30, 0, 0, 0.021056, 0.486080, 0.022880
331, 8192, 31, 0, 0, 0.021248, 0.489280, 0.024256
332, 8192, 32, 0, 0, 0.021312, 0.489600, 0.024160
333, 8192, 33, 0, 0, 0.021408, 0.486176, 0.024192
334, 8192, 34, 0, 0, 0.021152, 0.487776, 0.024544
335, 8192, 35, 0, 0, 0.021152, 0.497280, 0.024320
336, 8192, 36, 0, 0, 0.021216, 0.488352, 0.022752
337, 8192, 37, 0, 0, 0.021056, 0.483200, 0.022784
338, 8192, 38, 0, 0, 0.021216, 0.657344, 0.103680
339, 8192, 39, 0, 0, 0.021280, 0.484448, 0.024192
340, 8192, 40, 0, 0, 0.020992, 0.483264, 0.024192
341, 8192, 41, 0, 0, 0.020992, 0.489728, 0.024160
342, 8192, 42, 0, 0, 0.021248, 0.490048, 0.022848
343, 8192, 43, 0, 0, 0.021216, 0.478272, 0.022656
344, 8192, 44, 0, 0, 0.021216, 0.482528, 0.024192
345, 8192, 45, 0, 0, 0.021248, 0.504416, 0.024352
346, 8192, 46, 0, 0, 0.021152, 0.491744, 0.024288
347, 8192, 47, 0, 0, 0.021504, 0.482528, 0.022624
348, 8192, 48, 0, 0, 0.021216, 0.501792, 0.024224
349, 8192, 49, 0, 0, 0.021152, 0.480000, 0.024352
350, 8192, 50, 0, 0, 0.021440, 0.482688, 0.022816
351, 8192, 51, 0, 0, 0.021216, 0.481088, 0.024416
352, 8192, 52, 0, 0, 0.021056, 0.496992, 0.024256
353, 8192, 53, 0, 0, 0.021120, 0.483072, 0.024576
354, 8192, 54, 0, 0, 0.021312, 0.480544, 0.022848
355, 8192, 55, 0, 0, 0.021472, 0.492000, 0.024096
356, 8192, 56, 0, 0, 0.021280, 0.480224, 0.024288
357, 8192, 57, 0, 0, 0.021280, 0.493856, 0.024736
358, 8192, 58, 0, 0, 0.021056, 0.482368, 0.022688
359, 8192, 59, 0, 0, 0.021216, 0.482560, 0.024128
360, 8192, 60, 0, 0, 0.020832, 0.489760, 0.029440
361, 8192, 61, 0, 0, 0.021024, 0.483616, 0.024288
362, 8192, 62, 0, 0, 0.021120, 0.482496, 0.023872
363, 8192, 63, 0, 0, 0.021312, 0.492160, 0.022720
364, 8192, 64, 0, 0, 0.021440, 0.481952, 0.024480
365, 8192, 65, 0, 0, 0.021312, 0.482368, 0.024352
366, 8192, 66, 0, 0, 0.022432, 0.498208, 0.023808
367, 8192, 67, 0, 0, 0.021504, 0.484544, 0.022720
368, 8192, 68, 0, 0, 0.021312, 0.484704, 0.024320
369, 8192, 69, 0, 0, 0.021216, 0.495456, 0.034976
370, 8192, 70, 0, 0, 0.021248, 0.481312, 0.023808
371, 8192, 71, 0, 0, 0.021248, 0.483520, 0.024416
372, 8192, 72, 0, 0, 0.021440, 0.487680, 0.024224
373, 8192, 73, 0, 0, 0.021184, 0.499488, 0.024128
374, 8192, 74, 0, 0, 0.021312, 0.484384, 0.024320
375, 8192, 75, 0, 0, 0.025856, 0.478752, 0.022688
376, 8192, 76, 0, 0, 0.021216, 0.489760, 0.022752
377, 8192, 77, 0, 0, 0.021248, 0.487680, 0.024288
378, 8192, 78, 0, 0, 0.021312, 0.481920, 0.022752
379, 8192, 79, 0, 0, 0.021376, 0.491424, 0.024608
380, 8192, 80, 1, 1, 0.021184, 0.482336, 0.024448
381, 8192, 81, 0, 0, 0.021184, 0.482336, 0.022560
382, 8192, 82, 0, 0, 0.021216, 0.494560, 0.024352
383, 8192, 83, 0, 0, 0.021120, 0.480032, 0.024192
384, 8192, 84, 0, 0, 0.020864, 0.503488, 0.024192
385, 8192, 85, 0, 0, 0.021184, 0.481088, 0.024096
386, 8192, 86, 0, 0, 0.021184, 0.482624, 0.022752
387, 8192, 87, 0, 0, 0.021248, 0.489280, 0.024064
388, 8192, 88, 0, 0, 0.021248, 0.482880, 0.022784
389, 8192, 89, 0, 0, 0.021056, 0.484480, 0.024192
390, 8192, 90, 0, 0, 0.021056, 0.486144, 0.024384
391, 8192, 91, 0, 0, 0.021152, 0.490400, 0.024096
392, 8192, 92, 0, 0, 0.021440, 0.481248, 0.022784
393, 8192, 93, 0, 0, 0.021152, 0.486624, 0.022752
394, 8192, 94, 0, 0, 0.021216, 0.490848, 0.025056
395, 8192, 95, 0, 0, 0.021248, 0.483520, 0.022592
396, 8192, 96, 0, 0, 0.021216, 0.485376, 0.024192
397, 8192, 97, 0, 0, 0.021184, 0.482112, 0.022880
398, 8192, 98, 0, 0, 0.021280, 0.489056, 0.024288
399, 8192, 99, 0, 0, 0.021024, 0.481824, 0.022752
400, 16384, 0, 0, 0, 0.040800, 0.493632, 0.022464
401, 16384, 1, 0, 0, 0.040512, 0.498912, 0.022464
402, 16384, 2, 0, 0, 0.040448, 0.492416, 0.022432
403, 16384, 3, 0, 0, 0.040640, 0.507808, 0.022496
404, 16384, 4, 0, 0, 0.040640, 0.495008, 0.022528
405, 16384, 5, 0, 0, 0.040256, 0.507488, 0.022496
406, 16384, 6, 0, 0, 0.050144, 0.494688, 0.022464
407, 16384, 7, 0, 0, 0.040384, 0.499744, 0.022496
408, 16384, 8, 0, 0, 0.040480, 0.500992, 0.022560
409, 16384, 9, 0, 0, 0.040480, 0.505216, 0.022496
410, 16384, 10, 0, 0, 0.040800, 0.494304, 0.022592
411, 16384, 11, 0, 0, 0.040480, 0.493632, 0.022496
412, 16384, 12, 0, 0, 0.040736, 0.492832, 0.022592
413, 16384, 13, 0, 0, 0.040576, 0.502144, 0.022656
414, 16384, 14, 0, 0, 0.040800, 0.497024, 0.022592
415, 16384, 15, 0, 0, 0.040704, 0.505024, 0.023072
416, 16384, 16, 0, 0, 0.040576, 0.500064, 0.022496
417, 16384, 17, 0, 0, 0.040736, 0.508896, 0.022592
418, 16384, 18, 0, 0, 0.040480, 0.497504, 0.023040
419, 16384, 19, 0, 0, 0.040896, 0.501952, 0.022528
420, 16384, 20, 0, 0, 0.040896, 0.494944, 0.022496
421, 16384, 21, 0, 0, 0.040640, 0.498592, 0.022592
422, 16384, 22, 0, 0, 0.040544, 0.505376, 0.022528
423, 16384, 23, 0, 0, 0.040896, 0.504032, 0.022528
